id,Fecha,Temporada,Jornada,Equipo1,Equipo2,Goles1,Goles2
14251,26/01/2019,2018-2019,21,Leganés,Eibar,2,2
14252,26/01/2019,2018-2019,21,Sevilla,Levante,5,0
14253,27/01/2019,2018-2019,21,Athletic Club,Betis,1,0
14254,27/01/2019,2018-2019,21,Espanyol,Real Madrid,2,4
14255,27/01/2019,2018-2019,21,Girona,Barcelona,0,2
14256,27/01/2019,2018-2019,21,Valladolid,Celta de Vigo,2,1
14257,27/01/2019,2018-2019,21,Real Sociedad,Huesca,0,0
14258,28/01/2019,2018-2019,21,Alavés,Rayo Vallecano,0,1
14259,1/2/2019,2018-2019,22,Huesca,Valladolid,4,0
14260,2/2/2019,2018-2019,22,Barcelona,Valencia,2,2
14261,2/2/2019,2018-2019,22,Celta de Vigo,Sevilla,1,0
14262,2/2/2019,2018-2019,22,Real Sociedad,Athletic Club,2,1
14263,2/2/2019,2018-2019,22,Levante,Getafe,0,0
14264,3/2/2019,2018-2019,22,Eibar,Girona,3,0
14265,3/2/2019,2018-2019,22,Real Madrid,Alavés,3,0
14266,3/2/2019,2018-2019,22,Betis,Atlético de Madrid,1,0
14267,3/2/2019,2018-2019,22,Villarreal,Espanyol,2,2
14268,4/2/2019,2018-2019,22,Rayo Vallecano,Leganés,1,2
14269,8/2/2019,2018-2019,23,Valladolid,Villarreal,0,0
14270,9/2/2019,2018-2019,23,Atlético de Madrid,Real Madrid,1,3
14271,9/2/2019,2018-2019,23,Espanyol,Rayo Vallecano,2,1
14272,9/2/2019,2018-2019,23,Girona,Huesca,0,2
14273,9/2/2019,2018-2019,23,Getafe,Celta de Vigo,3,1
14274,10/2/2019,2018-2019,23,Athletic Club,Barcelona,0,0
14275,10/2/2019,2018-2019,23,Leganés,Betis,3,0
14276,10/2/2019,2018-2019,23,Sevilla,Eibar,2,2
14277,10/2/2019,2018-2019,23,Valencia,Real Sociedad,0,0
14278,11/2/2019,2018-2019,23,Alavés,Levante,2,0
14279,15/02/2019,2018-2019,24,Eibar,Getafe,2,2
14280,16/02/2019,2018-2019,24,Barcelona,Valladolid,1,0
14281,16/02/2019,2018-2019,24,Celta de Vigo,Levante,1,4
14282,16/02/2019,2018-2019,24,Rayo Vallecano,Atlético de Madrid,0,1
14283,16/02/2019,2018-2019,24,Real Sociedad,Leganés,3,0
14284,17/02/2019,2018-2019,24,Betis,Alavés,1,1
14285,17/02/2019,2018-2019,24,Valencia,Espanyol,0,0
14286,17/02/2019,2018-2019,24,Real Madrid,Girona,1,2
14287,17/02/2019,2018-2019,24,Villarreal,Sevilla,3,0
14288,18/02/2019,2018-2019,24,Huesca,Athletic Club,0,1
14289,22/02/2019,2018-2019,25,Espanyol,Huesca,1,1
14290,23/02/2019,2018-2019,25,Alavés,Celta de Vigo,0,0
14291,23/02/2019,2018-2019,25,Athletic Club,Eibar,1,0
14292,23/02/2019,2018-2019,25,Getafe,Rayo Vallecano,2,1
14293,23/02/2019,2018-2019,25,Sevilla,Barcelona,2,4
14294,24/02/2019,2018-2019,25,Atlético de Madrid,Villarreal,2,0
14295,24/02/2019,2018-2019,25,Leganés,Valencia,1,1
14296,24/02/2019,2018-2019,25,Levante,Real Madrid,1,2
14297,24/02/2019,2018-2019,25,Valladolid,Betis,0,2
14298,25/02/2019,2018-2019,25,Girona,Real Sociedad,0,0
14299,1/3/2019,2018-2019,26,Rayo Vallecano,Girona,0,2
14300,2/3/2019,2018-2019,26,Espanyol,Valladolid,3,1
14301,2/3/2019,2018-2019,26,Huesca,Sevilla,2,1
14302,2/3/2019,2018-2019,26,Real Madrid,Barcelona,0,1
14303,2/3/2019,2018-2019,26,Villarreal,Alavés,1,2
14304,3/3/2019,2018-2019,26,Betis,Getafe,1,2
14305,3/3/2019,2018-2019,26,Valencia,Athletic Club,2,0
14306,3/3/2019,2018-2019,26,Real Sociedad,Atlético de Madrid,0,2
14307,3/3/2019,2018-2019,26,Eibar,Celta de Vigo,1,0
14308,4/3/2019,2018-2019,26,Leganés,Levante,1,0
14309,8/3/2019,2018-2019,27,Athletic Club,Espanyol,1,1
14310,9/3/2019,2018-2019,27,Alavés,Eibar,1,1
14311,9/3/2019,2018-2019,27,Atlético de Madrid,Leganés,1,0
14312,9/3/2019,2018-2019,27,Barcelona,Rayo Vallecano,3,1
14313,9/3/2019,2018-2019,27,Getafe,Huesca,2,1
14314,10/3/2019,2018-2019,27,Girona,Valencia,2,3
14315,10/3/2019,2018-2019,27,Levante,Villarreal,0,2
14316,10/3/2019,2018-2019,27,Celta de Vigo,Betis,0,1
14317,10/3/2019,2018-2019,27,Valladolid,Real Madrid,1,4
14318,10/3/2019,2018-2019,27,Sevilla,Real Sociedad,5,2
14319,15/03/2019,2018-2019,28,Real Sociedad,Levante,1,1
14320,16/03/2019,2018-2019,28,Athletic Club,Atlético de Madrid,2,0
14321,16/03/2019,2018-2019,28,Huesca,Alavés,1,3
14322,16/03/2019,2018-2019,28,Real Madrid,Celta de Vigo,2,0
14323,16/03/2019,2018-2019,28,Leganés,Girona,0,2
14324,17/03/2019,2018-2019,28,Eibar,Valladolid,1,2
14325,17/03/2019,2018-2019,28,Espanyol,Sevilla,0,1
14326,17/03/2019,2018-2019,28,Betis,Barcelona,1,4
14327,17/03/2019,2018-2019,28,Valencia,Getafe,0,0
14328,17/03/2019,2018-2019,28,Villarreal,Rayo Vallecano,3,1
14329,29/03/2019,2018-2019,29,Girona,Athletic Club,1,2
14330,30/03/2019,2018-2019,29,Alavés,Atlético de Madrid,0,4
14331,30/03/2019,2018-2019,29,Barcelona,Espanyol,2,0
14332,30/03/2019,2018-2019,29,Celta de Vigo,Villarreal,3,2
14333,30/03/2019,2018-2019,29,Getafe,Leganés,0,2
14334,31/03/2019,2018-2019,29,Sevilla,Valencia,0,1
14335,31/03/2019,2018-2019,29,Rayo Vallecano,Betis,1,1
14336,31/03/2019,2018-2019,29,Levante,Eibar,2,2
14337,31/03/2019,2018-2019,29,Real Madrid,Huesca,3,2
14338,31/03/2019,2018-2019,29,Valladolid,Real Sociedad,1,1
14339,2/4/2019,2018-2019,30,Atlético de Madrid,Girona,2,0
14340,2/4/2019,2018-2019,30,Espanyol,Getafe,1,1
14341,2/4/2019,2018-2019,30,Villarreal,Barcelona,4,4
14342,3/4/2019,2018-2019,30,Athletic Club,Levante,3,2
14343,3/4/2019,2018-2019,30,Eibar,Rayo Vallecano,2,1
14344,3/4/2019,2018-2019,30,Huesca,Celta de Vigo,3,3
14345,3/4/2019,2018-2019,30,Valencia,Real Madrid,2,1
14346,4/4/2019,2018-2019,30,Leganés,Valladolid,1,0
14347,4/4/2019,2018-2019,30,Sevilla,Alavés,2,0
14348,4/4/2019,2018-2019,30,Real Sociedad,Betis,2,1
14349,6/4/2019,2018-2019,31,Rayo Vallecano,Valencia,2,0
14350,6/4/2019,2018-2019,31,Barcelona,Atlético de Madrid,2,0
14351,6/4/2019,2018-2019,31,Real Madrid,Eibar,2,1
14352,6/4/2019,2018-2019,31,Girona,Espanyol,1,2
14353,7/4/2019,2018-2019,31,Alavés,Leganés,1,1
14354,7/4/2019,2018-2019,31,Betis,Villarreal,2,1
14355,7/4/2019,2018-2019,31,Celta de Vigo,Real Sociedad,3,1
14356,7/4/2019,2018-2019,31,Getafe,Athletic Club,1,0
14357,7/4/2019,2018-2019,31,Levante,Huesca,2,2
14358,7/4/2019,2018-2019,31,Valladolid,Sevilla,0,2
14359,13/04/2019,2018-2019,32,Atlético de Madrid,Celta de Vigo,2,0
14360,13/04/2019,2018-2019,32,Espanyol,Alavés,2,1
14361,13/04/2019,2018-2019,32,Huesca,Barcelona,0,0
14362,13/04/2019,2018-2019,32,Sevilla,Betis,3,2
14363,14/04/2019,2018-2019,32,Athletic Club,Rayo Vallecano,3,2
14364,14/04/2019,2018-2019,32,Girona,Villarreal,0,1
14365,14/04/2019,2018-2019,32,Real Sociedad,Eibar,1,1
14366,14/04/2019,2018-2019,32,Valladolid,Getafe,2,2
14367,14/04/2019,2018-2019,32,Valencia,Levante,3,1
14368,15/04/2019,2018-2019,32,Leganés,Real Madrid,1,1
14369,19/04/2019,2018-2019,33,Alavés,Valladolid,2,2
14370,20/04/2019,2018-2019,33,Barcelona,Real Sociedad,2,1
14371,20/04/2019,2018-2019,33,Celta de Vigo,Girona,2,1
14372,20/04/2019,2018-2019,33,Eibar,Atlético de Madrid,0,1
14373,20/04/2019,2018-2019,33,Rayo Vallecano,Huesca,0,0
14374,21/04/2019,2018-2019,33,Betis,Valencia,1,2
14375,21/04/2019,2018-2019,33,Getafe,Sevilla,3,0
14376,21/04/2019,2018-2019,33,Real Madrid,Athletic Club,3,0
14377,21/04/2019,2018-2019,33,Levante,Espanyol,2,2
14378,21/04/2019,2018-2019,33,Villarreal,Leganés,2,1
14379,23/04/2019,2018-2019,34,Alavés,Barcelona,0,2
14380,23/04/2019,2018-2019,34,Huesca,Eibar,2,0
14381,23/04/2019,2018-2019,34,Valladolid,Girona,1,0
14382,24/04/2019,2018-2019,34,Atlético de Madrid,Valencia,3,2
14383,24/04/2019,2018-2019,34,Leganés,Athletic Club,0,1
14384,24/04/2019,2018-2019,34,Levante,Betis,4,0
14385,24/04/2019,2018-2019,34,Espanyol,Celta de Vigo,1,1
14386,25/04/2019,2018-2019,34,Getafe,Real Madrid,0,0
14387,25/04/2019,2018-2019,34,Real Sociedad,Villarreal,0,1
14388,25/04/2019,2018-2019,34,Sevilla,Rayo Vallecano,5,0
14389,27/04/2019,2018-2019,35,Atlético de Madrid,Valladolid,1,0
14390,27/04/2019,2018-2019,35,Barcelona,Levante,1,0
14391,27/04/2019,2018-2019,35,Athletic Club,Alavés,1,1
14392,27/04/2019,2018-2019,35,Leganés,Celta de Vigo,0,0
14393,28/04/2019,2018-2019,35,Girona,Sevilla,1,0
14394,28/04/2019,2018-2019,35,Rayo Vallecano,Real Madrid,1,0
14395,28/04/2019,2018-2019,35,Valencia,Eibar,0,1
14396,28/04/2019,2018-2019,35,Real Sociedad,Getafe,2,1
14397,28/04/2019,2018-2019,35,Villarreal,Huesca,1,1
14398,29/04/2019,2018-2019,35,Betis,Espanyol,1,1
14399,3/5/2019,2018-2019,36,Sevilla,Leganés,0,3
14400,4/5/2019,2018-2019,36,Alavés,Real Sociedad,0,1
14401,4/5/2019,2018-2019,36,Levante,Rayo Vallecano,4,1
14402,4/5/2019,2018-2019,36,Espanyol,Atlético de Madrid,3,0
14403,4/5/2019,2018-2019,36,Celta de Vigo,Barcelona,2,0
14404,5/5/2019,2018-2019,36,Getafe,Girona,2,0
14405,5/5/2019,2018-2019,36,Huesca,Valencia,2,6
14406,5/5/2019,2018-2019,36,Real Madrid,Villarreal,3,2
14407,5/5/2019,2018-2019,36,Valladolid,Athletic Club,1,0
14408,5/5/2019,2018-2019,36,Eibar,Betis,1,0
14409,12/5/2019,2018-2019,37,Athletic Club,Celta de Vigo,3,1
14410,12/5/2019,2018-2019,37,Atlético de Madrid,Sevilla,1,1
14411,12/5/2019,2018-2019,37,Barcelona,Getafe,2,0
14412,12/5/2019,2018-2019,37,Betis,Huesca,2,1
14413,12/5/2019,2018-2019,37,Girona,Levante,1,2
14414,12/5/2019,2018-2019,37,Rayo Vallecano,Valladolid,1,2
14415,12/5/2019,2018-2019,37,Valencia,Alavés,3,1
14416,12/5/2019,2018-2019,37,Villarreal,Eibar,1,0
14417,12/5/2019,2018-2019,37,Leganés,Espanyol,0,2
14418,12/5/2019,2018-2019,37,Real Sociedad,Real Madrid,3,1
14419,16/08/2019,2019-2020,1,Athletic Club,Barcelona,1,0
14420,17/08/2019,2019-2020,1,Celta de Vigo,Real Madrid,1,3
14421,17/08/2019,2019-2020,1,Valencia,Real Sociedad,1,1
14422,17/08/2019,2019-2020,1,Leganés,Osasuna,0,1
14423,17/08/2019,2019-2020,1,Villarreal,Granada,4,4
14424,17/08/2019,2019-2020,1,Mallorca,Eibar,2,1
14425,18/08/2019,2019-2020,1,Alavés,Levante,1,0
14426,18/08/2019,2019-2020,1,Espanyol,Sevilla,0,2
14427,18/08/2019,2019-2020,1,Atlético de Madrid,Getafe,1,0
14428,18/08/2019,2019-2020,1,Betis,Valladolid,1,2
14429,23/08/2019,2019-2020,2,Granada,Sevilla,0,1
14430,23/08/2019,2019-2020,2,Levante,Villarreal,2,1
14431,24/08/2019,2019-2020,2,Osasuna,Eibar,0,0
14432,24/08/2019,2019-2020,2,Real Madrid,Valladolid,1,1
14433,24/08/2019,2019-2020,2,Celta de Vigo,Valencia,1,0
14434,24/08/2019,2019-2020,2,Getafe,Athletic Club,1,1
14435,25/08/2019,2019-2020,2,Alavés,Espanyol,0,0
14436,25/08/2019,2019-2020,2,Mallorca,Real Sociedad,0,1
14437,25/08/2019,2019-2020,2,Barcelona,Betis,5,2
14438,25/08/2019,2019-2020,2,Leganés,Atlético de Madrid,0,1
14439,30/08/2019,2019-2020,3,Sevilla,Celta de Vigo,1,1
14440,30/08/2019,2019-2020,3,Athletic Club,Real Sociedad,2,0
14441,31/08/2019,2019-2020,3,Osasuna,Barcelona,2,2
14442,31/08/2019,2019-2020,3,Getafe,Alavés,1,1
14443,31/08/2019,2019-2020,3,Levante,Valladolid,2,0
14444,31/08/2019,2019-2020,3,Betis,Leganés,2,1
14445,1/9/2019,2019-2020,3,Valencia,Mallorca,2,0
14446,1/9/2019,2019-2020,3,Atlético de Madrid,Eibar,3,2
14447,1/9/2019,2019-2020,3,Espanyol,Granada,0,3
14448,1/9/2019,2019-2020,3,Villarreal,Real Madrid,2,2
14449,13/09/2019,2019-2020,4,Mallorca,Athletic Club,0,0
14450,14/09/2019,2019-2020,4,Barcelona,Valencia,5,2
14451,14/09/2019,2019-2020,4,Leganés,Villarreal,0,3
14452,14/09/2019,2019-2020,4,Real Madrid,Levante,3,2
14453,14/09/2019,2019-2020,4,Real Sociedad,Atlético de Madrid,2,0
14454,15/09/2019,2019-2020,4,Alavés,Sevilla,0,1
14455,15/09/2019,2019-2020,4,Betis,Getafe,1,1
14456,15/09/2019,2019-2020,4,Celta de Vigo,Granada,0,2
14457,15/09/2019,2019-2020,4,Eibar,Espanyol,1,2
14458,15/09/2019,2019-2020,4,Valladolid,Osasuna,1,1
14459,20/09/2019,2019-2020,5,Osasuna,Betis,0,0
14460,21/09/2019,2019-2020,5,Atlético de Madrid,Celta de Vigo,0,0
14461,21/09/2019,2019-2020,5,Granada,Barcelona,2,0
14462,21/09/2019,2019-2020,5,Levante,Eibar,0,0
14463,21/09/2019,2019-2020,5,Villarreal,Valladolid,2,0
14464,22/09/2019,2019-2020,5,Athletic Club,Alavés,2,0
14465,22/09/2019,2019-2020,5,Espanyol,Real Sociedad,1,3
14466,22/09/2019,2019-2020,5,Getafe,Mallorca,4,2
14467,22/09/2019,2019-2020,5,Sevilla,Real Madrid,0,1
14468,22/09/2019,2019-2020,5,Valencia,Leganés,1,1
14469,24/09/2019,2019-2020,6,Barcelona,Villarreal,2,1
14470,24/09/2019,2019-2020,6,Betis,Levante,3,1
14471,24/09/2019,2019-2020,6,Valladolid,Granada,1,1
14472,25/09/2019,2019-2020,6,Leganés,Athletic Club,1,1
14473,25/09/2019,2019-2020,6,Mallorca,Atlético de Madrid,0,2
